Sport	State	CaptureDevice	Lat	Lon	DateTaken
extreme	Alaska	other	57.871472	-133.163612	1343205182000
running	NewYork	nikon	40.717205	-73.988874	1187454460000
extreme	NewJersey	nikon	40.578348	-74.699349	1216977199000
extreme	California	nikon	37.85239	-122.478804	1246279468000
other	California	sony	34.069595	-118.37635	1249434467000
other	Oregon	nikon	45.558042	-121.579685	1213181574000
running	Illinois	canon	41.788296	-87.59593	1336912730000
other	NewYork	nikon	40.738933	-74.002532	1190680497000
running	NewYork	apple	40.757	-73.986	1329987187000
baseball	Missouri	canon	39.050939	-94.480233	1219773860000
other	Montana	other	47.824695	-110.666205	933724812000
other	California	canon	37.754684	-122.409389	1369564921000
other	Ohio	other	39.786048	-84.096844	1341144026000
other	Washington	canon	47.614654	-122.346303	1213643564000
running	Minnesota	canon	44.950403	-93.206849	1191750244000
baseball	Arkansas	canon	34.7125	-92.281944	1211137098000
football	Georgia	canon	31.171067	-83.795317	1194033738000
other	Maryland	canon	39.017449	-76.397337	1117886412000
basketball	Michigan	canon	42.261398	-83.752899	1197057617000
running	California	canon	37.777125	-122.419924	1337494787000
other	Texas	apple	30.305516	-97.772357	1283006573000
other	NewJersey	canon	40.908599	-74.402203	1247267905000
baseball	Oklahoma	other	36.869149	-95.097806	1288407591000
hockey	Minnesota	canon	46.875333	-96.743166	1368700002000
baseball	California	canon	33.833223	-118.214563	1383945182000
other	Utah	other	37.270774	-112.94486	1181240003000
other	Oklahoma	other	36.15223	-95.996003	1277499381000
other	Florida	nikon	27.915704	-82.786016	1291895501000
other	NewYork	canon	42.736083	-73.687598	1232150386000
other	Pennsylvania	nikon	40.286777	-76.655754	1280058763000
baseball	Illinois	canon	41.885345	-87.633905	1185731615000
extreme	California	nikon	36.584295	-121.753213	1305973465000
other	Arkansas	other	35.779211	-91.625397	1301324288000
extreme	Washington	canon	47.637692	-122.334694	1184704131000
other	NewYork	other	40.703201	-73.990284	1347744758000
other	NewYork	nikon	40.748776	-73.98498	1309100199000
extreme	Virginia	canon	37.522274	-77.404638	1393760893000
other	Louisiana	canon	29.994821	-91.827499	1182599288000
basketball	Arkansas	nikon	35.308348	-93.917473	1326484277000
soccer	Virginia	nikon	37.997536	-78.491526	1280586651000
other	Ohio	canon	40.050475	-82.913796	1250457624000
basketball	Arkansas	other	35.776208	-91.625257	1360427693000
cycling	Washington	canon	47.619275	-122.199168	1188230221000
other	California	canon	35.49523	-117.767745	1391172402000
basketball	Massachusetts	sony	42.373166	-71.791334	1298138336000
other	Massachusetts	apple	42.379727	-71.095917	1396980249000
hockey	Texas	other	30.608454	-96.336252	1312657215000
hockey	California	canon	37.6343	-120.997708	1363898831000
other	NewYork	other	42.428683	-76.517415	1193681674000
extreme	NewYork	canon	40.721896	-73.957793	1302299891000
other	California	sony	32.956465	-117.031645	1221304018000
other	NewJersey	canon	39.762061	-74.11003	1295716582000
cycling	NewYork	other	40.573348	-73.980302	1370182043000
extreme	Texas	canon	30.335324	-97.844238	1214046933000
hockey	Washington	canon	47.595239	-122.331712	1303639829000
running	Georgia	nikon	33.76477	-84.388968	1377922449000
running	Oklahoma	nikon	33.972175	-96.392317	1348309870000
extreme	Colorado	nikon	39.63637	-105.866231	1234008213000
other	Arkansas	canon	34.811624	-92.465229	1283276768000
other	California	nikon	37.304419	-120.485376	1234954310000
extreme	California	nikon	38.48427	-122.670518	1126983000000
other	NewJersey	nikon	40.695021	-74.05961	1217121300000
other	Nevada	other	36.106842	-115.160903	1221912328000
basketball	NorthCarolina	canon	35.899558	-79.043862	1163320760000
running	Indiana	nikon	41.557921	-87.505245	1246718887000
basketball	Massachusetts	sony	42.082166	-71.6275	1322912845000
hockey	Louisiana	canon	29.872026	-89.888119	1279194108000
running	NewYork	other	40.704666	-74.006667	1348190478000
extreme	Utah	panasonic	40.583293	-111.575378	1259020939000
other	Georgia	canon	32.62696	-83.62806	1197398800000
cycling	California	other	37.615625	-122.394267	1263472749000
hockey	Michigan	canon	42.20936	-83.266721	1360324902000
other	Arkansas	canon	34.751663	-92.28846	1286564566000
golf	California	canon	37.782929	-122.402104	1318680458000
other	Arizona	canon	33.352344	-111.792717	1249734961000
hockey	Virginia	nikon	38.88208	-77.110118	1252410640000
running	Louisiana	canon	29.986356	-90.099752	1322130009000
other	Texas	nikon	29.503	-98.903334	1278872790000
other	NewYork	canon	40.642126	-74.142136	1275306067000
other	Michigan	other	42.29431	-85.582391	1218288425000
other	Illinois	other	41.942077	-87.644332	1182693190000
other	SouthDakota	canon	43.876043	-103.452821	1214231416000
baseball	Michigan	nikon	43.040557	-85.659681	1118085129000
extreme	Florida	apple	30.208166	-85.864167	1359738721000
baseball	Arkansas	other	35.773231	-91.621459	1361115632000
other	Arizona	canon	36.3895	-112.5015	1190682750000
other	Arkansas	nikon	34.218225	-93.137905	1340448129000
extreme	Hawaii	canon	21.666172	-158.051462	1237322652000
football	California	nikon	34.014134	-118.287734	1384631886000
other	California	canon	32.763982	-117.225151	1222778781000
other	California	nikon	39.728267	-121.842887	1226199743000
baseball	Michigan	nikon	42.734882	-84.545867	1311163804000
other	Illinois	nikon	41.771727	-88.152483	1305907290000
running	Georgia	canon	33.762211	-84.386025	1346495248000
baseball	California	nikon	37.341744	-121.976634	1348064949000
extreme	California	canon	33.812176	-117.918384	1310909826000
other	Florida	other	27.382392	-82.559112	1318689245000
extreme	Utah	apple	40.73623	-111.848975	1290779799000
basketball	Massachusetts	nikon	42.505443	-70.896049	1364645745000
running	Minnesota	nikon	46.781511	-92.096779	1221298640000
other	Nebraska	other	40.875549	-97.901465	806457606000
other	Missouri	nikon	39.415297	-94.176878	1364646603000
basketball	California	canon	33.885433	-118.096659	1224873545000
cycling	Virginia	canon	37.522274	-77.404638	1375017457000
baseball	Illinois	canon	42.009833	-88.0535	1273915872000
other	Washington	panasonic	48.483447	-122.786207	1217739690000
running	California	canon	34.070453	-118.447122	1234001453000
other	Colorado	nikon	40.366268	-105.584964	1280071516000
other	Arizona	nikon	36.055205	-112.130155	1178635548000
extreme	California	canon	34.019412	-118.282102	1208690107000
soccer	Washington	nikon	47.582069	-122.610318	1290247868000
cycling	Delaware	canon	38.541167	-75.057692	1120477177000
extreme	Oregon	canon	45.511719	-122.685227	1330690956000
basketball	Arkansas	other	35.776208	-91.625247	1359657614000
soccer	California	other	37.367076	-122.056228	1179816370000
baseball	Pennsylvania	canon	39.905835	-75.166525	1317595513000
other	Florida	panasonic	27.740517	-80.448675	1331582792000
other	Arkansas	nikon	36.183056	-94.530487	1260635364000
other	Texas	canon	31.449812	-97.391143	1316866771000
other	Florida	canon	30.440534	-84.260094	1254667896000
other	California	other	37.546776	-122.302337	1274529600000
other	Connecticut	canon	41.49015	-73.055351	1156589457000
other	Tennessee	other	36.104144	-86.562824	1350845536000
basketball	California	canon	33.930399	-118.192291	1230673803000
other	NorthCarolina	nikon	35.803491	-78.722019	1252774833000
other	Iowa	canon	41.229039	-92.489905	1246198000000
other	NewYork	nikon	40.575825	-73.985195	1371909262000
baseball	Illinois	canon	41.764175	-87.806255	1347131853000
running	DistrictofColumbia	nikon	38.909786	-77.046958	1307818021000
other	Massachusetts	nikon	42.57048	-71.602879	1307894538000
other	Georgia	canon	33.755744	-84.395599	1157157739000
other	Michigan	other	45.855227	-84.631633	1247828571000
extreme	NorthCarolina	canon	35.192485	-75.736892	1320299530000
extreme	Washington	panasonic	48.529203	-120.742996	1239877671000
baseball	Illinois	canon	41.999049	-87.710219	1154248885000
extreme	Washington	other	46.85763	-121.743535	1091354401000
hockey	Illinois	canon	41.871883	-87.649424	1314015889000
extreme	California	canon	34.098258	-118.324853	1307135890000
other	California	canon	33.838482	-118.120536	1220642766000
other	Ohio	nikon	39.133089	-84.410233	1153063085000
other	Utah	nikon	40.752507	-111.85334	1274500470000
other	Pennsylvania	other	40.751955	-77.865445	1330591412000
cycling	Virginia	canon	38.9859	-77.473644	1365841045000
other	Arkansas	nikon	35.308261	-93.920736	1302022174000
other	California	canon	36.673866	-121.762386	1282465177000
basketball	Arkansas	nikon	36.405145	-92.909177	1393688770000
running	Hawaii	canon	19.435109	-155.231237	1376729626000
other	California	canon	37.888111	-122.310145	1279993317000
basketball	Ohio	nikon	39.10083	-84.515419	1353161234000
basketball	Minnesota	other	45.829756	-94.282382	1158259972000
other	Washington	canon	47.824825	-120.421829	1181387797000
basketball	California	canon	33.820016	-118.273143	1246461188000
extreme	NewYork	other	40.580723	-73.556084	1182694791000
cycling	DistrictofColumbia	canon	38.910011	-77.043449	1304136847000
other	Oklahoma	canon	35.800877	-95.985512	1251454058000
baseball	NewYork	canon	40.829316	-73.926776	1248614157000
other	NorthCarolina	canon	35.593402	-82.364363	1261756710000
other	NewYork	other	42.5673	-73.96417	1298816469000
hockey	California	nikon	37.808715	-122.412554	1302811509000
golf	California	other	38.545052	-121.751765	1159500920000
extreme	Michigan	panasonic	42.327325	-83.045012	1369598438000
football	NewYork	canon	43.114752	-77.510411	1344788788000
extreme	Georgia	apple	30.875266	-81.441993	1334041520000
other	Oregon	nikon	44.941155	-123.038761	1247171996000
cycling	California	panasonic	37.588961	-122.327102	1323534238000
football	Oklahoma	nikon	36.082679	-95.914635	1172604226000
extreme	DistrictofColumbia	nikon	38.911184	-77.038589	1351799675000
cycling	California	nikon	37.234	-121.741666	1368800474000
other	California	apple	39.376127	-123.814781	1397317504000
other	NorthCarolina	other	36.056419	-76.610798	1365547415000
extreme	NewYork	nikon	40.708616	-73.958469	1208195362000
extreme	NewYork	canon	40.80931	-73.961758	1234101773000
baseball	DistrictofColumbia	nikon	38.872671	-77.007631	1252181952000
golf	NewHampshire	nikon	43.449928	-71.478595	1185033139000
other	Mississippi	nikon	30.912627	-89.461412	1331651888000
extreme	Massachusetts	nikon	42.519058	-71.093727	1237668571000
extreme	Texas	other	29.870075	-95.554994	1365180524000
cycling	Virginia	other	38.031457	-78.511122	1317482474000
baseball	NewYork	nikon	40.935714	-73.760643	1333905910000
other	California	canon	34.0021	-118.483933	1307442582000
extreme	Florida	nikon	27.988792	-82.015814	1332856584000
other	California	canon	37.750683	-122.450866	1367704619000
basketball	Arkansas	other	35.776199	-91.625279	1361633092000
running	Illinois	canon	41.763437	-88.445852	1217098684000
golf	Tennessee	canon	35.046024	-90.022912	1397731709000
other	Virginia	sony	37.850891	-79.080174	1255786231000
other	Wisconsin	sony	42.792304	-87.814506	1241875235000
other	Texas	canon	29.301333	-94.797834	81475200000
other	Wisconsin	canon	44.918333	-91.431834	1307882316000
other	Nevada	other	40.792988	-119.215109	1346655026000
golf	Kansas	canon	38.167444	-94.615126	1208019021000
baseball	Maryland	canon	39.283608	-76.621437	1375029405000
other	Michigan	apple	42.296833	-83.487334	1290258010000
extreme	California	canon	36.97345	-122.02718	1170001773000
basketball	Texas	canon	31.54781	-97.114173	1298740239000
cycling	California	panasonic	37.308425	-122.071527	1205596642000
extreme	Ohio	other	39.341822	-84.26925	1314471817000
other	Ohio	nikon	40.690596	-82.635812	1370006754000
other	NewHampshire	nikon	43.359264	-71.464431	1319302474000
other	Texas	panasonic	30.264775	-97.739331	1300130005000
other	Texas	panasonic	29.720534	-95.393675	1222497820000
extreme	Alabama	other	34.727046	-86.59044	1248103650000
football	Arkansas	canon	34.811624	-92.465229	1286822541000
baseball	Arkansas	other	35.773366	-91.621395	1301065287000
other	California	sony	41.353947	-122.233078	1360849629000
other	Ohio	canon	41.675043	-83.558664	1275168711000
other	Colorado	other	39.960994	-105.507287	1268051804000
baseball	Alabama	canon	33.49676	-86.812022	1365128189000
other	NewYork	other	40.698454	-73.163473	1307786429000
basketball	Ohio	apple	41.475531	-82.677826	1310551827000
hockey	Massachusetts	canon	42.413001	-71.043605	1355080736000
other	Georgia	other	31.055769	-83.394287	1172396547000
baseball	Michigan	other	42.734942	-84.545706	1149971094000
extreme	California	canon	37.821022	-122.287355	1158533402000
other	California	canon	37.741407	-119.579454	1248734921000
baseball	Virginia	canon	38.881278	-77.114152	1285327716000
hockey	California	nikon	37.350944	-121.937009	1310189875000
running	Massachusetts	other	42.307657	-71.095139	1321105716000
golf	Michigan	other	46.608007	-85.03787	1278672541000
running	Pennsylvania	canon	40.420873	-80.08913	1341354115000
other	NewJersey	canon	39.354476	-74.439754	1321746804000
running	California	panasonic	37.360922	-122.097823	1204446875000
extreme	California	canon	37.734895	-122.146419	1150548396000
basketball	Arkansas	nikon	35.308348	-93.918106	1328210278000
other	Massachusetts	nikon	42.573626	-71.602792	1316342050000
baseball	Oklahoma	canon	36.139715	-95.924313	1250193825000
baseball	Arkansas	canon	34.554041	-90.767369	1316812572000
other	Oregon	canon	45.574616	-122.113552	1174570394000
hockey	Virginia	nikon	38.88208	-77.110118	1247920690000
soccer	Vermont	canon	43.479188	-72.39001	1312646218000
other	Pennsylvania	other	39.947894	-75.192446	1163536268000
other	Pennsylvania	panasonic	40.422954	-80.036065	1357235791000
extreme	Oklahoma	canon	36.908285	-94.69629	1280828030000
other	Indiana	nikon	39.823139	-86.341323	1305311818000
extreme	California	canon	37.252166	-121.82772	1263337584000
other	California	canon	34.268069	-118.649296	1247761999000
other	California	canon	37.770413	-122.429767	1221219979000
hockey	Pennsylvania	panasonic	40.287448	-76.671137	1290360961000
extreme	Virginia	nikon	38.879349	-77.10963	1189948820000
other	Michigan	canon	42.331025	-83.046564	1326110362000
baseball	Michigan	nikon	42.341839	-85.150469	1370294924000
hockey	Oklahoma	canon	36.152611	-95.995026	1258144799000
golf	California	canon	34.161871	-118.468049	1228658483000
baseball	Virginia	canon	38.812196	-77.240302	1185650675000
other	Colorado	other	40.499466	-105.039124	1226682320000
other	Florida	canon	29.845315	-81.264796	489024000000
golf	California	canon	37.80084	-122.409904	1183653672000
extreme	Florida	nikon	28.374145	-81.549625	1162124891000
other	Illinois	nikon	42.204488	-87.802712	1299925716000
running	Illinois	canon	41.967746	-88.013083	1285967969000
other	California	canon	34.446043	-119.254424	1121199290000
extreme	Massachusetts	canon	42.195206	-72.58667	1278778786000
cycling	DistrictofColumbia	canon	38.896201	-77.015726	1336833204000
cycling	Ohio	apple	39.892517	-82.858275	1368276384000
other	SouthCarolina	other	33.712738	-78.893476	1303056698000
extreme	Georgia	nikon	31.966403	-80.870404	1311064458000
other	NewYork	nikon	44.344	-75.923552	1278235662000
extreme	Arkansas	nikon	35.308042	-93.91758	1352137534000
other	NewYork	other	43.088385	-77.676837	1163530612000
other	California	canon	33.650333	-117.988572	1273332291000
other	Massachusetts	canon	42.355816	-71.063604	1322728352000
extreme	Pennsylvania	nikon	39.972943	-75.192049	1254591271000
extreme	California	nikon	37.784473	-122.401803	1210121038000
extreme	Florida	panasonic	25.684463	-80.156764	1260671196000
basketball	Massachusetts	other	42.545272	-72.604716	1217164231000
other	Utah	canon	40.631688	-111.457114	1172848785000
other	Montana	canon	47.019588	-114.001092	1182611666000
extreme	Oklahoma	nikon	33.85306	-96.708483	1148924073000
extreme	Ohio	sony	41.224997	-81.725667	1306762704000
other	Wisconsin	nikon	43.042892	-87.913327	1361824258000
soccer	Arkansas	other	35.775111	-91.625761	1347801903000
cycling	California	panasonic	36.653295	-121.747212	1347705916000
running	Colorado	other	39.75395	-105.006534	1245870020000
extreme	Virginia	canon	37.884947	-78.901748	1170512037000
baseball	Arkansas	other	35.773201	-91.621513	1333112958000
basketball	California	canon	32.748923	-117.150435	1091836814000
other	Virginia	other	37.03715	-76.381722	1194138650000
basketball	Arkansas	nikon	35.30834	-93.917419	1387573628000
golf	Florida	canon	26.551103	-82.198934	1211292981000
other	Missouri	other	38.951436	-94.328712	1309675260000
other	WestVirginia	other	39.32301	-77.730503	1240054332000
other	California	apple	33.775	-118.204001	1347553818000
other	Washington	canon	47.855743	-122.586983	1180797729000
other	NewJersey	other	40.733673	-74.171104	1299962228000
other	Washington	other	47.024503	-119.969501	1173543050000
other	NewJersey	other	40.726153	-74.029998	1233494670000
extreme	DistrictofColumbia	canon	38.901971	-77.034174	1328362017000
extreme	Virginia	nikon	38.867111	-77.045637	1331999337000
extreme	Alaska	apple	61.0175	-149.738	1373027918000
running	Massachusetts	sony	42.280896	-71.157181	1307273520000
soccer	California	panasonic	35.288156	-120.6637	1232811486000
other	DistrictofColumbia	canon	38.922975	-77.035961	1337535242000
football	Indiana	canon	39.760189	-86.163797	1385852357000
other	Wisconsin	nikon	44.451691	-88.930717	1309710030000
other	Oregon	canon	45.517341	-122.667707	1282001161000
other	Minnesota	sony	44.855838	-93.563808	1316249213000
extreme	California	canon	37.782758	-122.300731	1384706268000
other	DistrictofColumbia	canon	38.900299	-77.03133	1178107369000
cycling	California	canon	37.483065	-122.171659	1236512100000
baseball	Arkansas	canon	34.812147	-92.465429	1319229886000
baseball	Pennsylvania	canon	39.905835	-75.166525	1301673399000
extreme	Hawaii	canon	21.4836	-157.964782	1282730168000
baseball	Ohio	panasonic	39.097836	-84.50764	1243171994000
other	Kansas	other	38.783252	-95.553696	1139077108000
baseball	Georgia	canon	32.612775	-83.609462	1190137478000
baseball	Texas	nikon	32.92623	-97.320092	1274539369000
baseball	Arkansas	other	35.773235	-91.621491	1329661828000
other	Michigan	other	42.306611	-83.226417	1378557953000
soccer	Virginia	other	37.10281	-76.527757	1378577160000
running	California	canon	33.764806	-118.169116	1242563535000
other	Oklahoma	canon	36.15262	-95.994919	1227458158000
other	Michigan	canon	42.477438	-83.612934	1312057841000
other	California	nikon	37.312405	-122.311098	1315753838000
basketball	Arkansas	nikon	35.30827	-93.917538	1353438866000
soccer	Ohio	sony	39.984847	-81.150158	1182696027000
hockey	Oklahoma	canon	36.070825	-95.867643	1246301406000
baseball	Pennsylvania	canon	40.064999	-75.208674	1348412904000
other	California	canon	37.779941	-122.452583	1137861130000
other	Oregon	apple	45.517167	-122.683	1313850639000
other	California	canon	37.785528	-122.404432	1168448521000
baseball	Washington	canon	47.591281	-122.332817	1275592222000
other	Alabama	canon	32.594543	-85.486239	1160734199000
other	Nevada	sony	36.142024	-115.176061	1174733108000
other	California	other	37.78828	-122.400108	1220271326000
baseball	Michigan	nikon	42.734882	-84.545867	1306961602000
hockey	Massachusetts	nikon	42.13795	-72.62174	1292697905000
extreme	SouthCarolina	sony	32.914004	-80.008513	1283550881000
other	NewMexico	panasonic	35.777192	-106.268734	1148811309000
running	Georgia	other	33.79298	-84.396286	1381228467000
other	Minnesota	sony	44.91962	-93.077079	1276805759000
soccer	California	nikon	37.350944	-121.937009	1312005108000
other	Texas	nikon	32.563216	-95.865628	1306672333000
extreme	Wisconsin	canon	42.499804	-89.03522	1174064316000
hockey	NewYork	other	40.726681	-73.991396	1336079242000
other	Maryland	canon	39.034708	-76.457273	1344006119000
extreme	Utah	canon	40.581497	-111.636629	1206199513000
golf	Oregon	canon	42.346365	-122.901306	1154773542000
other	California	canon	34.270321	-117.632879	1268584991000
baseball	Minnesota	canon	44.945384	-93.191227	1241278481000
other	Washington	other	47.399325	-122.334687	1367159305000
other	Virginia	nikon	37.281868	-80.466876	1332177578000
basketball	Arkansas	other	35.776182	-91.625332	1191332961000
other	California	canon	37.183364	-122.227106	1211806812000
other	Arizona	nikon	33.36678	-111.937068	1269704327000
other	Texas	other	29.75986	-95.368795	1304877689000
soccer	Hawaii	apple	19.637666	-155.993834	1259239870000
hockey	NewYork	other	43.814835	-76.013545	1360400776000
extreme	Ohio	other	39.713847	-82.602435	1249873854000
baseball	Washington	nikon	47.716287	-122.314234	1147116365000
football	Virginia	nikon	38.569916	-77.285142	1380992427000
soccer	California	canon	33.885433	-118.096659	1223390245000
extreme	Virginia	canon	38.812196	-77.240302	1185629486000
other	Ohio	canon	41.481761	-82.681463	1308152921000
other	Maryland	canon	39.46914	-77.73694	1228666435000
basketball	California	canon	37.442562	-122.230613	1221414977000
other	NewYork	nikon	40.758208	-74.002318	1206804175000
other	Illinois	canon	41.962765	-87.72613	1208012623000
extreme	Virginia	canon	38.955099	-77.439928	1319886873000
baseball	Washington	other	47.590865	-122.33257	1188246980000
running	Wisconsin	canon	43.106404	-87.912355	1382189257000
soccer	Washington	canon	46.273264	-119.286318	1318080621000
football	Maryland	nikon	38.190263	-76.425445	1332351168000
other	California	sony	36.542501	-121.909489	1060822702000
extreme	NewYork	other	43.086983	-79.069013	1159356746000
other	Massachusetts	canon	42.350932	-71.060085	1282935070000
other	NewJersey	nikon	41.061232	-74.626693	1325941460000
golf	Wisconsin	nikon	42.984809	-88.290681	1244828686000
football	SouthCarolina	sony	32.856283	-79.920859	1275130314000
extreme	Florida	other	28.838207	-82.349739	1307782210000
cycling	DistrictofColumbia	sony	38.909583	-77.043115	1367068396000
extreme	Arkansas	sony	35.558938	-92.451796	1337429804000
other	Alaska	canon	60.759914	-148.785438	1342296005000
other	Florida	canon	28.369569	-81.554298	1197377251000
extreme	California	other	36.878522	-121.829109	1349030806000
other	Colorado	canon	39.737167	-104.988242	1257667375000
extreme	Wisconsin	nikon	43.131385	-89.366977	1182706000000
other	Pennsylvania	nikon	39.940055	-75.391917	1368008188000
running	Arkansas	nikon	34.797523	-92.319488	1333925021000
extreme	Oregon	canon	45.518376	-122.655143	1229983867000
basketball	Massachusetts	sony	42.082166	-71.6275	1322912048000
other	Michigan	other	42.488618	-83.502788	1388932716000
other	WestVirginia	sony	38.833869	-79.366931	1286547642000
other	Washington	apple	47.612666	-122.347667	1282250447000
lacrosse	Arkansas	other	35.775059	-91.625912	1380987507000
cycling	Minnesota	nikon	46.779329	-92.098914	1189846450000
running	Michigan	canon	44.831891	-86.019001	1220106302000
extreme	California	canon	39.197032	-120.235576	1302191871000
baseball	Indiana	nikon	41.073875	-85.143549	1337088500000
extreme	Michigan	other	46.490212	-87.669096	1155494097000
other	Florida	sony	27.012222	-80.162472	1390045958000
other	Montana	canon	48.418933	-115.314677	1184692040000
other	NewYork	canon	40.873229	-73.914985	1283963605000
other	Wisconsin	canon	44.021613	-88.167686	1372881744000
other	Massachusetts	nikon	42.57048	-71.602879	1307895590000
extreme	NewYork	canon	41.256679	-74.354225	1339805054000
hockey	Maryland	canon	39.446715	-76.2911	1318686113000
hockey	Washington	nikon	47.651556	-122.35126	1339853963000
extreme	Missouri	canon	38.985433	-94.25703	1274535136000
other	Washington	apple	47.599166	-122.325167	1373712673000
extreme	Illinois	canon	42.193806	-87.802594	1236705969000
other	California	canon	34.083054	-118.295116	1162081782000
extreme	Ohio	canon	41.564971	-81.539604	1219518573000
running	California	canon	34.432333	-119.789666	1260089319000
extreme	NewYork	other	43.121033	-79.064483	1177692720000
football	Oklahoma	sony	35.206109	-97.4421	1133019827000
other	NewYork	canon	40.779184	-73.963083	1195843082000
basketball	Texas	canon	29.641234	-95.676278	1316203760000
hockey	Virginia	sony	38.879223	-77.110805	1270899022000
extreme	Virginia	canon	38.812196	-77.240302	1185626483000
extreme	California	apple	34.072	-118.358334	1375655540000
other	Illinois	apple	41.881302	-87.63067	1386957126000
other	Washington	nikon	46.917499	-122.28178	1309797050000
extreme	Florida	canon	30.397308	-86.627281	1381175314000
other	Texas	canon	30.264757	-97.739138	1236969144000
extreme	NorthCarolina	other	35.703627	-79.090384	1298807963000
other	Colorado	canon	39.749012	-105.223065	1126113734000
baseball	Missouri	panasonic	39.051022	-94.480565	1214678477000
soccer	California	other	33.807661	-117.916715	1295274429000
other	Texas	canon	32.801338	-96.827194	1154727233000
other	California	other	34.419394	-119.664309	1185473206000
extreme	Florida	nikon	28.430184	-81.450963	1237038338000
baseball	Wisconsin	other	43.052833	-87.985382	1155929775000
basketball	California	canon	33.997466	-118.326616	1197046086000
extreme	NorthCarolina	canon	35.436459	-82.228953	1273311090000
cycling	Illinois	nikon	41.875824	-87.621974	1217165416000
extreme	Alaska	nikon	60.782836	-148.671455	1368382799000
extreme	California	sony	37.751769	-122.141062	1366377452000
hockey	Florida	canon	28.634809	-81.399518	1317385119000
running	Pennsylvania	nikon	40.621357	-75.381866	1281281829000
other	Louisiana	apple	29.931	-90.118334	1337189209000
other	California	canon	33.723813	-116.305495	1331323917000
running	Arkansas	nikon	34.839978	-92.495162	1384596073000
other	NewYork	other	40.668613	-74.047081	1380641088000
extreme	DistrictofColumbia	nikon	38.899583	-77.051239	1144841672000
extreme	Florida	canon	27.514818	-82.661776	1252932825000
cycling	California	canon	36.638775	-121.796053	1226829454000
extreme	Illinois	nikon	40.112833	-88.22867	1297686875000
other	California	panasonic	37.881145	-121.913512	1311331456000
extreme	Minnesota	other	44.958481	-93.295555	1178287287000
extreme	California	canon	33.090049	-117.314414	1261047467000
football	Illinois	other	41.880848	-87.616063	1184319722000
extreme	California	apple	34.236666	-117.237334	1259397952000
baseball	Oregon	nikon	45.552975	-122.90696	1304252784000
baseball	DistrictofColumbia	canon	38.897996	-77.021026	1168736796000
extreme	Illinois	canon	42.187654	-87.856206	1239823178000
baseball	Missouri	nikon	38.623601	-90.193687	1130453241000
football	Tennessee	nikon	36.198901	-86.804051	1250624557000
soccer	Florida	nikon	29.865656	-81.265869	1350463554000
other	Washington	other	48.121499	-123.432941	1366737336000
other	NewYork	other	44.226388	-74.980833	1179933368000
other	Michigan	other	42.536751	-82.91069	1288542165000
other	Indiana	canon	38.535964	-85.857188	1145772760000
other	Georgia	apple	33.468333	-82.038667	1350825815000
football	Missouri	canon	38.988235	-94.327239	1253357734000
football	NewYork	canon	43.117963	-77.517471	1237307679000
other	California	canon	37.782383	-122.421684	1200696823000
extreme	Delaware	panasonic	38.776055	-75.138394	1243684085000
other	California	canon	33.660299	-118.007664	1183838716000
other	Illinois	nikon	41.85318	-87.615859	1360582809000
soccer	Massachusetts	canon	42.375983	-71.121878	1178383609000
other	California	canon	39.044431	-123.398458	1315671071000
other	Illinois	other	41.849819	-87.614657	1202568395000
other	Arizona	canon	36.211073	-112.059849	1376825710000
other	Ohio	nikon	39.90539	-84.203853	1341661818000
other	Texas	canon	29.463009	-98.474171	1209214044000
other	Florida	canon	28.542853	-81.094079	1315740664000
cycling	California	nikon	37.782947	-122.464631	1299935559000
other	Texas	panasonic	29.783849	-95.484908	1179468453000
baseball	Louisiana	apple	29.950807	-90.081582	1333221895000
other	California	canon	34.01416	-116.164416	1242485292000
extreme	Colorado	canon	39.642032	-105.872368	1174133665000
running	NewHampshire	sony	42.88414	-71.275874	1390737864000
other	Florida	canon	27.45236	-81.359896	1142733038000
extreme	Florida	panasonic	27.633961	-80.355033	1329402268000
other	Minnesota	canon	44.894472	-93.173189	1269086351000
other	Maryland	canon	39.034644	-76.457206	1288366732000
football	DistrictofColumbia	canon	38.889802	-77.019546	1232452758000
other	Texas	nikon	30.337315	-95.162501	1172946773000
other	Texas	canon	31.759918	-106.488418	1211207087000
other	Massachusetts	sony	42.346492	-71.097722	1095801803000
other	California	canon	37.409069	-122.202538	1319360416000
basketball	California	canon	33.996604	-118.327788	1326906749000
other	Illinois	canon	40.511188	-89.055261	1284813472000
other	NewJersey	other	40.678571	-74.467992	1264241087000
other	California	nikon	37.434333	-122.161167	1385834948000
other	Georgia	nikon	34.151866	-83.810714	1241356506000
extreme	Indiana	other	39.258097	-86.404415	1396310400000
hockey	Pennsylvania	nikon	40.286318	-76.669077	1228593787000
other	California	nikon	37.75591	-122.44526	1243715836000
extreme	Washington	canon	47.518696	-122.295438	1281274756000
extreme	California	other	35.448554	-120.906716	1291936299000
cycling	Colorado	nikon	40.593249	-105.065453	1305004361000
golf	Maine	canon	43.670363	-70.24135	1366454148000
extreme	Texas	nikon	33.368152	-97.195659	1272134783000
other	California	canon	32.706115	-117.161062	1342341332000
basketball	SouthCarolina	sony	32.862628	-80.002237	1296852393000
extreme	California	canon	38.161387	-122.893547	1277908909000
other	Utah	nikon	37.647131	-112.229804	1274463811000
other	DistrictofColumbia	apple	38.902	-77.039167	1344427467000
extreme	California	canon	34.198457	-117.322783	1220620454000
